song_id,title,artist,lyrics,genre,year,source,scraped_at
4762,turnalar v1,Unknown_1518,"\'AM\r\nBEN DERDİMİ HANGİ DAĞA\r\nG EM\r\nYÜREĞİMİ HANGİ SUYA DİYEMİYORUM\r\nAM\r\nSEN BENİMSİN BAHAR GÖZLÜM\r\nG EM\r\nYARINLARDA İKİMİZİN YÜRÜYORUZ\r\nC EM\r\nTURNALAAAAAAAAAR SEVDİĞİM OL\r\nAM\r\nSEN BENİMSİN BAHAR GÖZLÜM ,\r\nG EM\r\nYARINLARDA İKİMİZİN YÜRÜYORUZ\r\n\'",arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.650950
4763,Mican,Unknown_1518,\'Mican Yavuz Bingöl\r\n\r\nE\r\nKahve koydum fincana\r\nAm \r\nHele de bakın micana\r\nE \r\nKörolası kel seyit\r\nAm \r\nNasıl kıydın bu cana\r\nF \r\nOy benim canım micanım\r\nF \r\nDünyasında bir canım\r\nE\r\nMartinimin kolları\r\nAm \r\nGece geçtim yolları\r\nE \r\nAslan mican geliyor\r\nAm \r\nSaymaz karakolları\r\nE\r\nMican sen öleceksin\r\nAm \r\nKabire gireceksin\r\nE\r\nDokuz tahta altında\r\nAm \r\nNe hesap vereceksin\r\n\r\n\',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.651010
4764,Çarşambayı sel aldı,Unknown_1518,\'\r\nEm \r\nÇarşambayı sel aldııı bir yar sevdiiim el aldI amaN aman\r\nAm \r\nBir yar sevdim el aldı\r\nEm \r\nKeşke sevmez olaydım elin koynun da kaldI amaN aman\r\nAm \r\nElin koynun da kaldı\r\n\r\nOy neyimiş neyimiŞ amaN aman\r\nKaderim böyleimiş\r\nGizli sevda çakmesİ amaN aman ateşten gömlekimiş\r\n\r\nÇarşamba yollarında kelepçe kollarımdA amaN aman kelepçe\r\nKollarımda\r\nAllah canımı alsın o yarin kollarındA amaN aman o yarin\r\nKollarında\r\nOy neyimiş neyimiŞ amaN aman\r\nKaderim böyleimiş\r\nGizli sevda çakmesİ amaN aman ateşten gömlek imiş\r\n\r\nOy neyimiş neyimiŞ amaN aman\r\nKaderim böyleimiş\r\nGizli sevda çakmesİ amaN aman ateşten gömlek imiş\r\n\r\n\r\n\',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.651125
4765,baharım sensin,Unknown_1518,\' bAhArIm sEnSiN\r\n\r\nem am \r\nbaharı bekledim güllerim bitsin\r\nem am\r\nyarimi beklerim ocağım tütsün\r\nam em\r\nbaharım sensin güllerim bitsin\r\nd em\r\nocağım tütsün tütsün oyyyy\r\n\r\n\r\nem am\r\nsevdalı gönlüme doğmadı güneş\r\nem am\r\naradım yıllarca bulamadım bir eş\r\nam em\r\nmuradım gele güllerim bite \r\nd em\r\nocağım tüte tüte oy gele yar...\',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.651336
4766,KARA TREN,Unknown_1518,\'\r\nEm7 Dsus4\r\nGözüm yolda gönlüm darda\r\nEm7 \r\nYa kendin gel ya da haber yolla\r\nEm Dsus4\r\nDuyarım yazmışsın iki satır mektup\r\nG Dsus4 \r\nVermişsin trene halini unutup\r\n \r\nAm \r\nKara tren gecikir belki hiç gelmez\r\nEm Dsus4\r\nDağlarda salınırda derdimi bilmez\r\nAm Dsus4 \r\nDumanın savurur halimi görmez\r\nG Dsus4 \r\nKan dolar yüreğim gözyaşım dinmez\r\n\r\nYara bende derman sende \r\nYa kendin gel yada bana gel de\r\nDuyarım yazmışsın iki satır mektup\r\nVermişsin trene halini unutup\r\n\r\nKara tren gecikir belki hiç gelmez\r\nDağlarda salınırda derdimi bilmez\r\nDumanın savurur halimi görmez\r\nKan dolar yüreğim gözyaşım dinmez\r\n\r\n\',rock,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.651591
4767,sensiz yapamam,Unknown_1518,\' \r\nBir rüzgar gibi gelip geçtin hayatımdan\r\n \r\nDinmedi içimde o acı hatıran\r\nAm \r\nAğladım boşuna dizlerim bağlanmış\r\n \r\nSensiz her şey boş her şey yalanmış\r\n\r\n \r\nNe fayda yaram dinmez\r\n \r\nGünlerim geçmek bilmez\r\n \r\nAnılarım silinmez yarim yarim\r\n\r\n\r\n \r\nSensiz yapamam buralarda duramam\r\n \r\nKolay değil inan başkasıyla olamam\r\n\r\n \r\n\r\n \r\nYar söyle nasıl alışırım yokluğuna\r\n \r\nTerk edip gidişin yıllardır aklımda\r\nAm \r\nBen seni unutmam unutamam yanarım\r\n \r\nKırgın olsam da hep seni anarım\r\n\',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.651685
4768,Leyli Leyli,Unknown_1518,\'Mor kusakli karli daglar ararsa beni\r\nDm \r\n\r\nUçurumlar kayaliklar sorarsa beni\r\nDm \r\n\r\nYarim yildizlara bakip anarsa beni ]\r\nAm ]\r\n ]2\r\nDeyin yardan ayrilali tutmuyor eli ]\r\nAm \r\n\r\n\r\n\r\nLeyli leyli leyli leyli leyli leyli yar\r\nAm \r\n\r\nYardan ayri benim gönlüm hergün sonbahar\r\nAm \r\n\r\n\r\n\r\nKuslar uçup yaylalarda ararsa beni\r\nDm \r\n\r\nAy isigi gecelerde sorarsa beni\r\nDm \r\n\r\nAnam çikip yollarima bakarsa benim\r\nAm \r\n\r\nDeyin yardan ayrilali tutmuyor eli\r\nAm \r\n\r\n\r\n\r\nLeyli leyli leyli leyli leyli leyli yar\r\nAm \r\n\r\nYardan ayri benim gönlüm hergün sonbahar\r\nAm \r\n\',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.651784
4769,BAHAR GÖZLÜM / AĞLAMA YAR,Unknown_1518,"\'YAVUZ BİNGÖL - BAHAR GÖZLÜM\r\n\r\nAm \r\nBen derdimi hangi dağa , Yüreğimi hangi suya diyemiyorum\r\n\r\nAm \r\nSen benimsin bahar gözlüm , Yarınlar da ikimizin, yürüyoruz\r\n\r\nC \r\nTurnalaaar, sevdiğim ol\r\n\r\nAm \r\nSen benimsin bahar gözlüm , Yarınlar da ikimizin, yürüyoruz\r\n\r\n\r\nYAVUZ BİNGÖL - AĞLAMA YAR\r\n\r\nEm \r\nAğlama yar ağlama anam \r\n\r\nAm \r\nMavi yazma bağlama \r\n\r\nAm \r\nMavi yazma tez solar anam )\r\nEm ) x2\r\nYüreğimi dağlama )\r\n\r\n\r\nEm\r\nAyva nar olanda gel anam )\r\nAm ) x2\r\nBahçe bağ olanda gel )\r\n\r\nAm \r\nHasta düştüm gelmedin anam )\r\nEm ) x3\r\nBari can verem de gel \r\n\r\n\r\nO Z N M T \'",arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.651887
4770,Turnam Gidersen Mardine,Unknown_1518,\' \r\nTurnam gidersen mardine )\r\nAm \r\nTurnam yare selam söle )\r\n\r\nAm \r\nKarlı dağların ardından )\r\nEm \r\nTurnam yare selam söle )\r\n\r\n\r\nEm \r\nTurnam gidersen aktaşa )\r\nAm \r\nKarlı dağlar aşa aşa )\r\nAm \r\nHem kavime hem yoldaşa )\r\nEm \r\nTurnam yare selam söle )\',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.651947
4771,POTPORİ YAVUZ POTPORİ,Unknown_1519,"\'YAVUZ BİNGÖL-POTPORİ\r\n \r\n Aglama yar aglama anam , Mavi yazma baglama\r\n \r\n Mavi yazma tez solar anam , Yüregini daglama\r\n-------------------------------------------\r\nEm \r\nDam üstüne çul serer, leyli de yar loylu da yar Loy loy loy\r\n \r\nBilmem yar kimi sever\r\n ( \r\n ( Haleylim nenni de kinalim nenni de belalim nenni de nenni\r\nEm \r\nOnun bir sevdigi var, leyli de yar loylu da yar \r\nAm \r\nLoy loy loy\r\nAm \r\nGünde on çesit giyer\r\n------------------------------------------------------------\r\nAm \r\nBen derdimi hangi dağa\r\nG \r\nYüreğimi hangi suya diyemiyorum\r\nAm \r\nSen benimsin bahar gözlüm\r\nG \r\nYarınlarda ikimizin yürüyoruz\r\nAm \r\nTurnalar sevdiğim oy\r\nAm \r\nSen benimsin bahar gözlüm\r\nG \r\nYarınlarda ikimizin yürüyoruz\r\n----------------------------------------------------------\r\nEm \r\nTurnam başım darda benim şu garip diyarda benim\r\nAm \r\nBir sevenim var mı bilmem gözden ıraklarda benim\r\nD \r\nGözden ıraklarda benim\r\nAm \r\nÇekerim derdi sineye derdi sineye\r\nD \r\nBu yıl bize gülmek haram belki seneye\r\n\'",arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.652105
4772,Sadece senin olmak v1,Unknown_1520,"\' \r\n sana olan aşkım hep akan bir su \r\n \r\n sen de benim gibimisin söyle \r\n \r\n aklımda senden başka hiçbirşey yok bu günlerde \r\n\r\n \r\n sadece senin aşkın avutur beni \r\n \r\n unutturur bana bütün dertlerimi \r\n \r\n şevkatli kollarınla sar beni bu gece \r\n \r\n istediğim aslında çok değil \r\n \r\n istediğim aslında çok değiiil \r\n\r\n \r\n sadece senin olmak istedim dünyada \r\n \r\n sadece sana ait olmak \r\n \r\n aşk denen duyguyu yeniden keşfeettimm \r\n \r\n sadece senin olmak istediim \r\n ,, \r\n sadece senin olmaaak istediiim... \r\n\'",arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.652226
4773,sadece senin olmak,Unknown_1520,\' Sadece Senin Olmak - Yavuz Çetin \',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.652270
4775,ağrı dağı v1,Unknown_1521,\'AM DM \r\ngül teninden oyaLanıp süzülde gel\r\n \r\ngül bakışlım göz yaşlarını silipte gel\r\n EM\r\nyarem sızlar yalnızlığımı bilipte gel \r\n AM\r\ngül bakışlım gel\r\n\r\nAM DM\r\nay büyüdü gecelerce seni bekledim\r\n \r\ngül gerdanda gül kokusu teni özledim\r\n EM\r\nçare bilmez dertlerimle yolun gözledim \r\n AM\r\ngül kokuşlum gel\r\nAM DM\r\nağrı sordum gözlerini kaçırdı benden\r\n \r\ngüller aldım toprağına diktim yeniden\r\n EM\r\nbeni bıraktın gül soluşlum seninim ben\r\n AM\r\ngül soluşlum gel\',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.652360
4776,ağrı dağı,Unknown_1521,"\' AM\r\n gül teninden oyalanıp süzüld gel\r\n DM\r\n gül bakışlım göz yaşlarını silipte gel\r\n \r\n yarem sızlar yalnızlığımı bilipte gel\r\n EM \r\n gül bakışlım gel,\r\n\r\n AM\r\n ay büyüdü gecelerde seni bekledim\r\n DM\r\n gül gerdandan gül kokusu teni özledim\r\n \r\n çare bitmez dertlerinle yolun gözledim\r\n EM\r\n gül kokuşlum gel,\r\n\r\n AM\r\n ağrı sordum gözlerini kaçırdı benden \r\n DM\r\n güller aldım toprağına diktim yeniden\r\n \r\n beni bıraktın gül soluşlum seninim en \r\n EM\r\n gül soluşlum gel\'",arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.652427
4777,olmasa mektubun v2,Unknown_1522,\'\r\n \r\n OLMASA MEKTUBUN YAZDILARIN OLMASA\r\n \r\n KIM INANIR SENLE AYRILGIMIZA\r\n \r\n SANMA UNUTLUR KALP AGRISI ZAMANLA \r\n \r\n HERSEYI UNUTARAK YASANIR SANMA \r\n \r\n \r\n NEYDI BIR ARADA TUTAN SEY IKIMIZI \r\n \r\n BIRLESTIREN NEYDI ELLERIMIZI\r\n \r\n BIRAK BANA ANLATMA IMKANSIZ SEVGIMIZI\r\n \r\n SEVMEK BIR COK SEYI GOZE ALMAKTIR \r\n \r\n BAKSANA GECMISE NE COK ANIYLA YUKLU \r\n \r\n NERDE O TAVERNA NERDE SINEMA \r\n BM \r\n HARCANMIS ZAMANLAR YENIDEN YASANMAZKI\r\n \r\n GEC KALDIKDAN SONRA ARAMA BOSA \',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.652512
4778,Telli Turna,Unknown_1522,\' # \r\nTelli telli telli su telli turna\r\n \r\nSanma ki yarali uçmaz bir daha\r\n #\r\nTakilmis kanadi göçmen buluta \r\n \r\nAnlatir eski beni simdiki bana \r\n\r\n \r\n(Sakin çikma patika yollara\r\n \r\n(O daglara kirlara o karli ovaya\r\n \r\n(Yenik düsüyor hersey zamana \r\n \r\n(Biz büyüdük ve kirlendi dünya\r\n\r\n\r\nTelli telli telli su telli turna \r\nSanma ki yarali uçmaz bir daha \r\nTakilmis kanadi göçmen buluta\r\nDöner gelir birgün konar yurduna \r\nTelli telli telli su telli turna\r\nNe kalmis burali göklerden baska \r\nNe kalir yarina bizden sonraya \r\nHersey binip gitmis uçurtmalara\r\n\',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.652610
4779,olmasa mektubun,Unknown_1522,\'BM BM \r\nolmasa mektubun yazdıkların olmasa\r\nAM BM\r\nkim inanır senle ayrıldıgımıza\r\n BM \r\nsanma unutulur kalp agrısı zamanla\r\nAM BM\r\nherseyi unutarak yasanır sanma\r\n AM EM\r\nneydi bir arada tutan sey ikimizi \r\n AM BM\r\nbirlestiren neydi ellerimizi\r\n AM EM\r\nbırak bana anlatma imkansız sevgimizi\r\n AM BM\r\nsevmek bircok seyi goze almaktır\r\n BM \r\nolmasa mektubun yazdıkların olmasa\r\nAM BM\r\nkim inanır senle ayrıldıgımıza\r\n\r\nBM AM BM AM EM GM EM GM EM BM EM\r\n\r\nBM BM \r\nbaksana gecmise ne cok anıyla yuklu \r\nAM BM\r\nnerde o taverna nerde sinema\r\n BM \r\nharcanmıs zamanlar yenidem yasanmazki\r\nAM BM\r\ngec kaldıktan sonra arama bosa\',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.652718
4780,Yağmurun elleri,Unknown_1523,\' )\r\n Küçücük bir bakisin çözer beni kolayca \r\n \r\n \r\n Kenetlenmis parmaklar gibi\r\n \r\n Simsiki kapanmis olsam\r\n \r\n \r\n \r\n 2\r\n \r\n \r\n \r\n 2\r\n \r\n (\r\n ( \r\n ( Bütün güllerden derin bir sesi var gözlerinin\r\n \r\n \r\n Basedilmez o gergin kirilganliginla senin\r\n \r\n Her solukta sonsuzluk ve ölüm\r\n \r\n TEKRAR \',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.652793
4781,BANA BİR MASAL ANLAT BABA,Unknown_1523,\' \r\nBana bir masal anlat baba\r\n \r\nİçinde bütün oyunlarım\r\n \r\nKurtla kuzu olsun şekerle bal\r\n \r\nBana bir masal anlat baba\r\n \r\nİçinde denizler balıklar \r\nC \r\nYağmurla kar olsun güneşle ay\r\nG \r\nAnlatırken tut elimi \r\n \r\nUykuya dalıp gitsem bile \r\n \r\nBırakıp gitme sakın beni\r\n \r\nBana bir masal anlat baba\r\n \r\nİçinde tüm sevdiklerim\r\nC \r\nİçinde İstanbul olsun\r\n\r\n\r\n\',pop,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.652860
4782,Olmasa  Mektubun,Unknown_1523,"\'Olmasa Mektubun \r\n\r\nC#m \\#\r\nOlmasa mektubun, yazdıkların olmasa\r\nBm \r\nKim inanır senle ayrıldığımıza\r\nC#m \\#\r\nSanma unutulur,kalp ağrısı zamanla\r\nBm \r\nHerşeyi unutarak yaşanır sanma\r\n\r\n\r\nC#m \r\nNeydi bir arada tutan şey ikimi-zi\r\nF#m \r\nBirleştiren neydi elleri-mi- zi\r\nC#m \r\nBırak bana anlatma imkânsız sevgimi-zi\r\nF#m \r\nSevmek birçok şeyi göze al-mak-tır\r\nC#m \\#\r\nOlmasa mektubun, yazdıkların olmasa\r\nBm \r\nKim inanır senle ayrıldığımıza\r\n\r\n\r\nC#m \\#\r\nBaksana geçmişe ne çok anıyla dolu\r\nBm \r\nNerde o taverna, nerde sinema\r\nC#m \\#\r\nHarcanmış zamanlar yeniden yaşanmaz ki\r\nBm \r\nGeç kaldıktan sonra arama boşa\r\n\r\nC#m \r\nNeydi bir arada tutan şey ikimi-zi\r\nF#m \r\nBirleştiren neydi elleri-mi- zi\r\nC#m \r\nBırak bana anlatma imkânsız sevgimi-zi\r\nF#m \r\nSevmek birçok şeyi göze al-mak-tır\r\nC#m \\#\r\nOlmasa mektubun, yazdıkların olmasa\r\nBm \r\nKim inanır senle ayrıldığımıza\r\n\r\n\'",arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.653003
4783,deliler,Unknown_1523,"\' \r\n Diyorlar ki bazen gözlerimden\r\n \r\n Deliler dolusmus bakiyor birer birer\r\n \r\n Delilerden sen anlarsin, konus onlarla\r\n \r\n Nasil muhtacim buna\r\n \r\n Diyorsun ki bazen geceler boyu\r\n \r\n Sayiklarmisim olanlari birer birer\r\n \r\n Düslerden sen anlarsin, konus onlarla\r\n \r\n Nasil muhtacim buna\r\n \r\n )\r\n Bir gece ansizin gel yine )\r\n )\r\n Elinde mor çiçeklerle )\r\n \r\n Tazelikle gel yine )\r\n )\r\n Binbir güzel hikayeyle )\r\n\'",arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.653078
4784,NaKkA,Unknown_1523,\' \r\nçok günahın çok derdim zaten çok\r\nC \r\ngez dolaş gül seni tutan yok\r\nEm \r\nsakın sorma yeniden açma ah ne olur\r\nC \r\nyok şakam yok bu defa nakka\r\nEm \r\ndüşe kalka zar zor kanı verdim aşka\r\nAm\r\nama gel gör ki şevkati az\r\nC \r\nBu defa son bu defa asla\r\nG \r\nöğren kalbim öğren\r\nBm c\r\nartık sende uzatma\r\nD \r\nBu sitem bile fazla\r\nG \r\nöğren kalbim öğren\r\nBm \r\nartık sende utanma\r\nD \r\nYeni bir rüzgara\r\n \r\nBİNELİM GİTSİN\',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.653146
4785,Bana Bir Masal Anlat Baba v4,Unknown_1523,"\'\""Bana Bir Masal Anlat Baba Yeni Türkü\""\r\n\r\n\r\n\r\nEm \r\nBana bir masal anlat baba\r\n \r\nIçinde bütün oyunlarim\r\n \r\nKurtla kuzu olsun sekerle bal\r\n\r\n \r\nBaba bir masal anlat bana\r\n \r\nIçinde denizle baliklar\r\n \r\nYagmurla kar olsun günesle ay\r\n\r\nG \r\nAnlatirken tut elimi\r\n \r\nUykuya dalip gitsem bile\r\n \r\nBirakip gitme sakin beni \r\n\r\nG \r\nAnlatirken tut elimi\r\n \r\nUykuya dalip gitsem bile \r\n \r\nBirakip gitme sakin beni\r\n\r\n \r\nBana bir masal anlat baba\r\n \r\nIçinde tüm sevdiklerim\r\n \r\nIçinde Istanbul olsun \r\n \r\n\'",pop,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.653254
4786,Aşk Yeniden,Unknown_1523,\' \r\n Aşk yeniden Akdeniz!in tuzu gibi\r\nGm \r\nAşk yeniden rüzgarlı bir akşam vakti\r\nDm \r\nAşk yeniden karanlıkta bir gül açarken\r\n\r\nDm \r\nAşk yeniden ürperen sahiller gibi\r\nGm \r\nAşk yeniden kumsalların deliliği\r\nDm \r\nAşk yeniden bir masal gibi gülümserken\r\n\r\n\r\nA \r\nGözlerim doluyor aşkımın şiddetinden\r\nGm \r\nAğlamak istiyorum ooooo\r\nA \r\nYıldızlar tutuşurken gecelerin şiddetinden\r\nGm \r\nKendimden taşıyorum\r\n\r\n\r\nDm \r\nAşk yeniden bitti artık bu son derken\r\nGm \r\nAşk yeniden aynı sularda yüzerken\r\nDm \r\nAşk yeniden rüya gibi bir yaz geçerken\r\n\r\nF Ddiyez dim Fdiyez dim \r\nAşk yeniden unutulmuş yemin gibi\r\nGm \r\nAşk yeniden hem tanıdık hem yepyeni\r\nF \r\nAşk yeniden kendini yarattı kendinden\r\n\r\nA \r\nGözlerim doluyor aşkımın şiddetinden\r\nGm \r\nAğlamak istiyorum ooooo\r\nA \r\nYıldızlar tutuşurken gecelerin şehvetinden\r\nGm \r\nKendimden taşıyorum\',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.653365
4787,Resim v1,Unknown_1523,"\' \r\nO kadar sevdim ki resmini işte bugün konuştu benle \r\nG \r\nYorulmuştum çalışmaktan karda uzun yürüdük senle \r\nG \r\nGeceleri resmine baktım olanları anlattım \r\nG \r\nSeni bir görsem diye diye uyudum yağmurun sesiyle \r\nG \r\nO kadar sevdim ki resmini \r\n\r\nD \r\nBiliyorum görünce beni hep tanıyordum diyeceksin \r\nD \r\nRüyalarımda hep sen vardin hep tanıyordum diyeceksin \r\nD \r\nOkuduğum her cümlede konuştuğum her insanda \r\nA \r\nGördüğüm her güzellikte sen de varsın, sen hep varsın \r\n\r\nTEKRAR\r\n\'",arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.653431
4788,Bana Bir Masal Anlat Baba v2,Unknown_1523,\' \r\n|-------0-----2-----2-----------2--------3-2-0-------|\r\n|--------0-------3---3-------3---3-------------3-1---|\r\n|-----0---0-------2---2-----4-----4------------------|\r\n|----2--------0-----------------------2--------------|\r\n|------------------------2----------0--0---------3---|\r\n|-0--------------------------------------------------|\r\n\r\n \r\n|----0---------2----|-------------------------|---------------------|\r\n|--1--1------0--0---|-----0-------------------|-0-------------------|\r\n|-0----0----2----2--|---------2p0-------------|-----0---------------|\r\n|-------------------|-2-----------4-2-1-2-4-1-|--------4/5/4--2h4p2-|\r\n|---------2---------|-------------------------|---------------------|\r\n|-------------------|-------------------------|---------------------|\r\nEm \r\nBana bir masal anlat baba\r\nAm \r\nİçinde bütün oyunlarım\r\nAm \r\nKurtla kuzu olsun şekerle bal\r\n\r\nEm \r\nBaba bir masal anlat bana\r\nAm \r\nİçinde denizle balıklar\r\nAm \r\nYağmurla kar olsun güneşle ay\r\n \r\n|-------0-----2-----2-----------2--------3-2-0-------|\r\n|--------0-------3---3-------3---3-------------3-1---|\r\n|-----0---0-------2---2-----4-----4------------------|\r\n|----2--------0-----------------------2--------------|\r\n|------------------------2----------0--0---------3---|\r\n|-0--------------------------------------------------|\r\n \r\n|----0-----------2---|\r\n|--1--1-------3------|\r\n|-0----0-----2-2-----|\r\n|---------0----------|\r\n|--------------------|\r\n|--------------------|\r\nG \r\nAnlatırken tut elimi\r\nAm \r\nuykuya dalıp gitsem bile\r\nG \r\nBırakıp gitme sakın beni\r\nEm \r\n\r\nG \r\nAnlatırken tut elimi\r\nAm \r\nuykuya dalıp gitsem bile\r\nG \r\nBırakıp gitme sakın beni\r\nEm\r\n\r\nEm \r\nBana bir masal anlat baba\r\nAm \r\nİçinde tüm sevdiklerim\r\nAm \r\nİçinde İstanbul olsun\r\n \r\n\',pop,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.653728
4789,Yağmurun Elleri v1,Unknown_1523,\'\r\n\r\n \r\nKüçücük bir bakışın çözer beni kolayca \r\n\r\n \r\nKenetlenmiş parmaklar gibi sımsıkı kapanmış olsak\r\n\r\n \r\nYaprak yaprak açtırırsın ilk yaz nasıl açtırırsa \r\n\r\n \r\nİlk gülünü gizem dolu hünerli bir dokunuşla\r\n\r\n \r\nHiç kimsenin yağmurun bile )\r\n )\r\nAm ) x2\r\nböyle küçük elleri yoktu )\r\n\r\n \r\nBütün güllerden derin bir sesi var gözlerinin\',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.653794
4790,Olmasa Mektubun v1,Unknown_1523,"\'\r\nC#m \\#\r\nOlmasa mektubun, yazdıkların olmasa\r\nBm \r\nKim inanır senle ayrıldığımıza\r\nC#m \\#\r\nSanma unutulur,kalp ağrısı zamanla\r\nBm \r\nHerşeyi unutarak yaşanır sanma\r\n\r\n\r\nC#m \r\nNeydi bir arada tutan şey ikimi-zi\r\nF#m \r\nBirleştiren neydi elleri-mi- zi\r\nC#m \r\nBırak bana anlatma imkânsız sevgimi-zi\r\nF#m \r\nSevmek birçok şeyi göze al-mak-tır\r\nC#m \\#\r\nOlmasa mektubun, yazdıkların olmasa\r\nBm \r\nKim inanır senle ayrıldığımıza\r\n\r\n\r\nC#m \\#\r\nBaksana geçmişe ne çok anıyla dolu\r\nBm \r\nNerde o taverna, nerde sinema\r\nC#m \\#\r\nHarcanmış zamanlar yeniden yaşanmaz ki\r\nBm \r\nGeç kaldıktan sonra arama boşa\r\n\r\nC#m \r\nNeydi bir arada tutan şey ikimi-zi\r\nF#m \r\nBirleştiren neydi elleri-mi- zi\r\nC#m \r\nBırak bana anlatma imkânsız sevgimi-zi\r\nF#m \r\nSevmek birçok şeyi göze al-mak-tır\r\nC#m \\#\r\nOlmasa mektubun, yazdıkların olmasa\r\nBm \r\nKim inanır senle ayrıldığımıza\r\n\'",arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.654119
4791,YEDİKULE,Unknown_1523,\' )\r\nHaber uçtu devlete de bes yil yattim hapiste \r\n\r\nE7 \r\nYedi düvel zindanindan beterdir Yedikule\r\nE7 \r\nYedi düvel zindanindan beterdir Yedikule\r\n\r\n \r\nBes yil bana yarasti da nargilem buna sasti \r\n\r\nE7 \r\nHergün çizdim usturamla baglamam doldu tasti \r\nE7 \r\nHergün çizdim usturamla baglamam doldu tasti\r\n\r\nDm \r\nSarma cigaram yanar ah çekerim agir agir\r\nDm \r\nTekkemiz güzel ama ah haber uçuranlar var\r\n\r\nE )\r\nNargilemin marpucu da gümüstendir gümüsten \r\n\r\nE7 \r\nBes degil onbes yil olsa ben vazgeçmem bu isten\r\nE7 \r\nBes degil onbes yil olsa ben vazgeçmem bu isten\r\n\r\nTEKRAR \r\n\',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.654229
4792,yedikula 100 100 doğru,Unknown_1523,\'\r\n\r\nE )\r\nHaber uçtu devlete de bes yil yattim hapiste \r\n\r\nE DM \r\nYedi düvel zindanindan beterdir Yedikule\r\nE DM \r\nYedi düvel zindanindan beterdir Yedikule\r\n\r\n \r\nBes yil bana yarasti da nargilem buna sasti \r\n\r\nE DM \r\nHergün çizdim usturamla baglamam doldu tasti \r\nE DM \r\nHergün çizdim usturamla baglamam doldu tasti\r\n\r\nDm \r\nSarma cigaram yanar ah çekerim agir agir\r\nDm \r\nTekkemiz güzel ama ah haber uçuranlar var\r\n\r\nE )\r\nNargilemin marpucu da gümüstendir gümüsten \r\n\r\nE DM \r\nBes degil onbes yil olsa ben vazgeçmem bu isten\r\nE DM \r\nBes degil onbes yil olsa ben vazgeçmem bu isten\r\n\r\nTEKRAR \r\n\r\n \r\n \r\n\',arabesk,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.654340
4793,cember,Unknown_1523,"\'Çember Yeni Türkü\r\n\r\nC \r\nYa disindasindir çemberin\r\nF \r\nYa da içinde yer alacaksin\r\nDm \r\nKendin içindeyken kafan disindaysa\r\nC \r\nÇaresi yok kardesim\r\nF \r\nHer aksam böyle içip, kederlenip\r\nDm \r\nMutsuz olacaksin\r\nDm \r\nMeyhane masalarinda kahrolacaksin\r\nC \r\nSiirlerle, sarkilarla kendini avutacaksin\r\n \r\nYa disindasindir çemberin\r\nF \r\nYa da içinde yer alacaksin\r\n\r\nTEKRAR\r\n\r\n \'",rock,Unknown,turkce_akorlar.sql,2025-10-25T21:17:03.654428
